row ID,Cluster,SlogP,SMR,LabuteASA,TPSA,AMW,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3
Row6514,Non-binders,0.9609,40.534,60.83016438,20.31,137.182,0,2,0,2,10,21,0,0,1,0,0,1,0,0,1,0,0,0,0.375,5.915939818,3.386837006,2.315661995,1.480271134,0.918179626,3.386837006,2.315661995,1.480271134,0.918179626,-1.05,7.061731844,3.202642772,1.722990669
Row6515,Non-binders,2.5441,69.2327,103.1758695,38.33,235.327,1,2,1,3,17,38,0,0,1,1,0,0,0,0,0,1,0,0,0.5,10.66143156,6.155630739,4.081911203,2.626234276,1.594090744,6.155630739,4.081911203,2.626234276,1.594090744,-1.51,13.55455778,7.71291353,5.384053236
Row6516,Non-binders,1.84048,63.3511,97.36559556,74.73,238.703,2,4,0,6,15,22,0,0,1,1,0,0,1,0,0,0,0,0,0,9.139816827,4.706098836,3.318016408,2.038111669,1.080585136,3.919886072,2.520176915,1.517008395,0.802123856,-1.64,11.4348503,5.292680669,3.200239153
Row6517,Non-binders,-1.4362,45.8154,78.11668062,104.91,199.166,2,5,0,7,14,23,0,0,1,1,0,0,1,0,0,0,0,0,0.428571429,7.49442032,3.879065248,2.529681679,1.575168481,0.86419339,3.879065248,2.529681679,1.575168481,0.86419339,-1.92,10.16278146,4.354003119,2.542350223
Row6518,Non-binders,3.13572,65.391,98.67042538,31.35,235.308,0,4,0,4,16,29,0,0,2,2,0,0,1,0,0,1,0,0,0.25,10.29785612,5.76814669,4.383753636,3.071826547,2.113589884,4.888493879,3.321526639,2.298316423,1.49156374,-1.55,10.95104209,4.531128662,2.016581522
Row6519,Non-binders,0.78,49.6201,76.90675142,55.12,176.219,2,2,1,3,13,25,2,2,2,1,1,1,0,0,0,1,1,1,0.3,7.234157225,4.380663066,3.367960345,2.497193976,1.660433314,4.380663066,3.367960345,2.497193976,1.660433314,-1.35,8.257414582,3.183573016,1.553264477
Row6520,Non-binders,1.5984,53.963,89.04676736,43.6,204.277,0,4,0,4,15,31,0,0,5,1,4,4,1,0,0,0,4,4,0.909090909,8.840896146,6.074899363,5.867192677,4.779191653,4.694333526,6.074899363,5.867192677,4.779191653,4.694333526,-0.93,8.248561758,2.598445523,1.04926215
Row6521,Non-binders,2.74364,68.9777,101.078782,34.03,228.295,1,2,1,3,17,33,0,0,2,2,0,0,1,0,0,1,0,0,0.214285714,10.10402055,5.628336953,4.202590471,2.783041257,1.661093429,5.628336953,4.202590471,2.783041257,1.661093429,-2.03,11.4552555,4.868736204,2.967842213
Row6522,Non-binders,3.23224,67.963,102.5331272,49.57,249.364,0,5,0,5,16,27,0,0,2,2,0,0,2,0,0,0,0,0,0.363636364,10.99823731,6.67473009,5.653406342,4.324144147,3.450917729,4.87263495,3.48616283,2.380726045,1.51951384,-1.12,11.3679163,4.398546139,1.906312787
Row6523,Non-binders,1.9137,61.8574,93.6833093,69.62,217.276,1,5,0,5,16,31,0,0,3,2,1,1,2,0,0,0,1,1,0.545454545,9.133789365,5.797462802,4.377164232,3.342507754,2.473273691,5.797462802,4.377164232,3.342507754,2.473273691,-1.65,9.56706927,3.734576939,1.430431299
Row6524,Non-binders,2.41,57.4394,83.71737119,29.26,207.104,1,2,0,4,12,24,0,0,1,1,0,0,0,0,0,1,0,0,0.25,8.615252963,3.711689705,3.034000641,1.706480214,1.113189307,3.333725232,2.597564861,1.471383112,0.932646676,-0.6,11.4,4.431635802,2.466032124
Row6525,Non-binders,1.68062,44.0034,70.18292719,60.96,169.184,0,4,0,5,12,23,0,0,1,1,0,0,1,0,0,0,0,0,0.571428571,7.312837906,3.719349015,2.904443251,1.647977641,1.080904809,3.719349015,2.904443251,1.647977641,1.080904809,-1.39,8.704250707,2.923639928,1.439725573
Row6526,Non-binders,0.7459,58.8103,90.50465014,60.85,234.236,1,3,1,6,15,34,1,1,1,0,1,1,0,1,1,0,0,0,0.888888889,10.02687589,7.251114963,6.428526569,4.223724676,3.601061168,5.221055528,4.170245028,2.493660327,1.839954048,-0.38,12.68839945,5.635050485,4.777397276
Row6527,Non-binders,3.5449,66.2984,93.9763833,35.25,209.248,1,2,0,2,16,27,0,0,3,2,0,1,0,0,1,2,0,0,0,8.681750982,5.172991168,3.770484962,2.618995997,1.786223992,5.172991168,3.770484962,2.618995997,1.786223992,-2.22,9.038511761,3.41754306,1.444925918
Row6528,Non-binders,1.8719,57.9635,88.69810252,37.38,203.241,0,2,1,3,15,28,1,1,2,1,0,1,0,0,1,1,0,0,0.333333333,8.857568304,5.072731091,3.739488639,2.884276889,1.986822848,5.072731091,3.739488639,2.884276889,1.986822848,-1.64,9.897705325,3.496009763,1.348919005
Row6529,Non-binders,1.27232,60.6462,99.5439024,72.05,236.271,1,4,0,5,17,33,1,1,2,1,0,1,1,0,0,0,0,1,0.583333333,10.45641552,5.540966507,5.156081877,3.372155761,2.511274963,5.540966507,5.156081877,3.372155761,2.511274963,-1.65,11.82433344,3.683436551,1.656444869
Row6530,Non-binders,1.4409,62.2512,96.60567449,78.43,230.308,3,2,2,5,16,38,1,0,0,0,0,0,0,0,0,0,0,0,0.818181818,10.40997455,5.596904696,4.768582039,1.981395194,1.198982642,5.596904696,4.768582039,1.981395194,1.198982642,-1.26,14.74,7.086280802,7.087550491
Row6531,Non-binders,0.04652,56.2697,90.85367093,76.46,221.216,1,5,0,6,16,27,0,0,2,2,0,0,2,0,0,0,0,0,0.3,8.980979382,4.750462034,3.47138817,2.18461925,1.47147344,4.750462034,3.47138817,2.18461925,1.47147344,-2.11,10.40923192,3.8029893,1.812761152
Row6532,Non-binders,2.44,62.7527,88.81857723,24.39,206.314,1,3,0,3,14,28,1,1,2,1,0,1,0,0,1,1,0,0,0.363636364,9.050273644,5.833616544,4.39566572,3.132117783,2.251328565,4.848017984,3.312043964,2.225031864,1.432720999,-0.96,9.589508527,4.509117654,2.290937909
Row6533,Non-binders,2.44782,63.1528,98.35175869,67.85,232.239,1,5,0,5,17,29,0,0,2,2,0,0,1,0,0,1,0,0,0.166666667,9.544888713,5.032149325,3.478706128,2.186131051,1.312764785,5.032149325,3.478706128,2.186131051,1.312764785,-2.3,11.1933263,4.69254603,2.630690569
Row6534,Non-binders,1.87218,61.1967,94.3945277,52.89,212.252,1,2,1,3,16,28,0,0,2,1,1,1,0,0,0,1,1,1,0.230769231,8.811127333,5.27093653,3.82823511,2.388222295,1.355342654,5.27093653,3.82823511,2.388222295,1.355342654,-2.08,10.43822409,4.626327317,2.705778899
Row6535,Non-binders,0.7717,52.1344,83.19450933,60.21,197.234,0,3,0,4,14,29,0,0,1,0,1,1,0,0,0,0,1,1,0.7,8.740872568,4.621132126,4.623317068,2.358329252,1.781491224,4.621132126,4.623317068,2.358329252,1.781491224,-1.19,10.88806401,3.516675813,2.402257447
Row6536,Non-binders,1.5991,52.894,84.86843216,61.44,207.185,0,5,0,5,15,24,0,0,2,2,0,0,1,0,0,1,0,0,0.2,8.096714615,4.514573304,2.870024703,1.936387901,1.32716485,4.514573304,2.870024703,1.936387901,1.32716485,-2.04,9.51254062,3.606045598,1.517663615
Row6537,Non-binders,2.1937,68.408,103.0161746,60.92,243.266,0,5,0,5,18,31,0,0,3,3,0,0,2,0,0,1,0,0,0.307692308,10.25199549,5.916112895,4.748291558,2.811375653,2.090285802,5.916112895,4.748291558,2.811375653,2.090285802,-2.17,10.95117025,3.940434982,1.590753217
Row6538,Non-binders,1.5807,56.5452,84.25552049,41.46,212.299,1,4,1,5,13,21,0,0,2,1,0,1,1,0,1,0,0,0,0.25,8.451215999,5.747177567,4.498076472,3.310835594,2.31955451,3.881926196,2.466760523,1.550909067,0.97724288,-0.81,8.773528427,3.932119439,2.104743592
Row6539,Non-binders,3.574,67.0977,100.9652187,37.81,245.282,1,4,0,5,17,25,0,0,3,3,0,0,2,0,0,1,0,0,0,9.53858842,5.915448501,4.388163144,3.189441008,2.292315718,5.03579569,3.493597026,2.368692638,1.559610704,-2.01,10.16366411,4.101809822,1.965294327
Row6540,Non-binders,1.33009,59.5501,91.46267307,68.86,222.273,2,5,0,6,15,25,0,0,2,2,0,0,1,0,0,1,0,0,0.111111111,8.914171699,4.704721221,3.309350342,2.340293779,1.456170334,4.296472931,2.922652011,2.052310338,1.324058412,-1.82,9.724281562,3.738424133,1.589501224
Row6541,Non-binders,3.92649,69.9924,102.3669114,44.47,239.388,2,2,0,4,16,37,0,0,1,1,0,0,1,0,0,0,0,0,0.666666667,10.61326977,6.479636003,4.449018884,2.81540422,1.871942255,6.071387712,4.062320553,2.622055054,1.71071795,-0.9,13.16622517,8.275028214,5.854433625
Row6542,Non-binders,2.41699,59.756,91.16120998,58.02,222.269,2,3,0,5,15,25,0,0,2,2,0,0,1,0,0,1,0,0,0.2,8.966577942,4.998685393,3.598190638,2.659729704,1.948002984,4.590437103,3.211492307,2.337281094,1.610598763,-1.62,9.916984415,3.507436096,1.545296314
Row6543,Non-binders,2.1033,69.662,99.24460512,81.14,227.267,3,3,1,4,17,30,0,0,2,2,0,0,0,0,0,2,0,0,0,9.181750982,5.174208825,3.701595405,2.317368245,1.45418362,5.174208825,3.701595405,2.317368245,1.45418362,-2.49,11.0091684,4.569715341,2.750331729
Row6544,Non-binders,0.978,57.3292,84.72733165,32.34,192.262,1,2,1,3,14,30,0,0,1,1,0,0,0,0,0,1,0,0,0.363636364,8.656426794,4.679016095,3.42520217,1.880551892,1.084629174,4.679016095,3.42520217,1.880551892,1.084629174,-1.35,10.72905138,5.395062214,3.577468009
Row6545,Non-binders,3.7366,70.7044,103.4032215,26.02,227.351,1,1,0,1,17,38,0,0,5,1,4,4,0,0,0,1,4,4,0.625,10.36144284,7.094937126,6.819893982,5.561293064,5.30087263,7.094937126,6.819893982,5.561293064,5.30087263,-0.98,9.990364916,3.276005213,1.442048294
Row6546,Non-binders,3.09552,65.9344,97.33963927,54.02,233.296,2,3,2,5,16,27,0,0,2,2,0,0,2,0,0,0,0,0,0.090909091,9.544308372,5.666092652,4.173026658,2.784583725,1.829417835,4.786439841,3.225332465,1.999287391,1.216916084,-1.88,10.63160382,4.760834911,2.576069569
Row6547,Non-binders,2.9263,72.5358,107.0706046,36.36,242.322,1,3,0,3,18,36,0,0,3,2,1,1,1,1,1,1,0,0,0.4,10.47103282,6.623674578,4.980189528,3.68130686,2.713070348,6.623674578,4.980189528,3.68130686,2.713070348,-1.61,11.47870077,4.943503045,2.18151195
Row6548,Non-binders,2.0923,53.048,82.93826885,34.14,188.226,0,2,0,2,14,26,0,0,2,1,1,1,0,0,0,1,1,1,0.333333333,7.90191854,4.838317171,3.769982283,2.613455661,1.946972436,4.838317171,3.769982283,2.613455661,1.946972436,-1.44,9.128216427,3.742223543,1.896275841
Row6549,Non-binders,1.4295,57.8802,92.24787069,55.4,227.285,1,4,1,5,15,28,0,0,1,1,0,0,1,0,0,0,0,0,0.4,9.68154055,5.295441744,4.495701382,2.735334033,1.67831949,4.415788933,3.548007189,1.866704366,1.059371884,-1.36,11.71331378,4.439868094,2.791756171
Row6550,Non-binders,0.47598,65.9054,100.7626849,63.45,229.287,2,5,0,5,17,32,0,0,2,1,0,1,0,0,1,1,0,0,0.333333333,9.556819257,5.579915043,3.849861765,2.63276795,1.681631266,5.579915043,3.849861765,2.63276795,1.681631266,-2.06,11.42613921,5.870580105,3.467553219
Row6551,Non-binders,1.73694,60.7268,94.61793734,51.96,236.296,0,4,0,5,16,28,0,0,2,2,0,0,1,0,0,1,0,0,0.181818182,9.899770258,6.264257757,5.486879152,4.154639087,2.587518536,4.824194428,3.64370493,2.533905778,1.385143806,-1.62,10.8832459,3.751529701,1.737119237
Row6552,Non-binders,2.0299,54.5867,86.51988371,50.69,212.636,1,3,1,5,14,23,0,0,1,1,0,0,0,0,0,1,0,0,0.111111111,8.284354941,4.231274382,2.790296984,1.794295916,0.964488492,3.853309909,2.383096857,1.450089868,0.779960113,-1.55,10.53032129,5.238188226,3.064707597
Row6553,Non-binders,2.9103,60.8411,90.40678256,29.1,215.277,1,2,0,3,15,24,0,0,3,2,0,1,0,0,1,2,0,0,0,8.751795315,5.87944541,4.803157864,3.953866845,3.005571368,4.729615496,3.386047574,2.44293175,1.726702687,-1.61,8.678525624,3.206347341,1.274912871
Row6554,Non-binders,2.35602,62.4354,91.32915171,54.02,221.285,2,3,2,5,15,26,0,0,2,2,0,0,1,0,0,1,0,0,0.2,9.312257565,5.364116484,4.354284563,2.913901428,2.17757025,4.547619903,3.119511536,1.980300541,1.311170601,-1.62,9.916984415,3.860084479,2.0707712
Row6555,Non-binders,1.5584,55.0154,82.73345813,55.04,200.673,1,4,0,5,13,26,0,0,1,1,0,0,1,0,0,0,0,0,0.5,8.544448306,4.597675196,2.966604797,1.979721517,1.316655867,4.219710723,2.579356056,1.786097146,1.132474409,-1.03,10.05354219,4.27550198,2.452770148
Row6556,Non-binders,1.83052,65.8714,98.48260703,67.01,231.255,2,4,0,5,17,30,0,0,2,2,0,0,1,0,0,1,0,0,0.166666667,9.650461522,5.162427651,3.588881451,2.222497481,1.449352661,5.162427651,3.588881451,2.222497481,1.449352661,-2.3,11.1933263,4.69254603,2.839396509
Row6557,Non-binders,2.0628,60.0217,94.60750742,55.4,221.256,1,3,1,4,16,31,1,0,1,1,0,0,0,0,0,1,0,0,0.333333333,9.395953268,5.020456279,3.5053279,2.171000435,1.426204169,5.020456279,3.5053279,2.171000435,1.426204169,-1.84,12.23062147,5.900534456,3.726326531
Row6558,Non-binders,2.0113,60.172,93.16359516,47.89,217.224,0,4,0,4,16,27,0,0,2,1,0,1,0,0,1,1,0,0,0.166666667,9.058709813,4.831502248,3.355404792,2.313952702,1.460514276,4.831502248,3.355404792,2.313952702,1.460514276,-2.1,10.41889555,4.182067718,1.816316594
Row6559,Non-binders,0.478,38.1556,67.29244703,87.49,167.12,2,3,0,5,12,17,0,0,1,1,0,0,1,0,0,0,0,0,0,5.890188175,3.036626311,2.040062218,1.226004931,0.680527342,3.036626311,2.040062218,1.226004931,0.680527342,-1.91,8.189108028,2.996670139,1.570828976
Row6560,Non-binders,2.80852,62.4125,97.71840225,39.19,233.292,0,4,0,4,16,27,0,0,2,2,0,0,1,0,0,1,0,0,0.166666667,9.659663444,5.746396152,4.384254378,2.835897408,1.811243384,4.86674334,3.413356212,2.082762213,1.305450528,-1.68,10.82515035,4.896415153,2.669171139
Row6561,Non-binders,2.226,61.004,97.04949401,44.12,236.658,0,4,0,5,16,25,0,0,2,2,0,0,1,0,0,1,0,0,0.090909091,9.308918806,5.007697165,3.572705366,2.281710017,1.35931535,4.629732692,3.165505239,2.012477217,1.196262384,-1.81,10.69932646,4.365060761,2.064645355
Row6562,Non-binders,3.09062,70.7342,106.7974356,42.09,243.306,1,2,0,3,18,35,0,0,2,2,0,0,1,0,0,1,0,0,0.266666667,10.69481176,6.099170859,4.196758978,2.875975542,2.023186746,6.099170859,4.196758978,2.875975542,2.023186746,-2.03,12.42753034,5.537230752,2.616392361
Row6563,Non-binders,0.825,61.7481,101.409623,102.95,247.214,1,6,1,8,18,27,0,0,2,2,0,0,2,0,0,0,0,0,0.1,9.18480765,5.016823235,3.443100499,2.081331558,1.317760715,5.016823235,3.443100499,2.081331558,1.317760715,-2.77,11.70772907,5.040175548,2.876180762
Row6564,Non-binders,1.9846,65.6972,103.1804077,54.35,243.241,1,3,1,5,18,28,0,0,2,2,0,0,1,0,0,1,0,0,0,9.376792377,5.245369124,3.486566388,2.192230228,1.282122842,5.245369124,3.486566388,2.192230228,1.282122842,-2.56,11.91181819,5.674350635,3.213703572
Row6565,Non-binders,1.72564,68.9597,103.1080976,63.57,240.266,1,4,0,5,18,30,0,0,3,3,0,0,2,0,0,1,0,0,0.153846154,10.13664042,5.676858672,4.245587121,2.791914586,2.006784421,5.676858672,4.245587121,2.791914586,2.006784421,-2.43,10.70691101,3.800459758,1.603247171
Row6566,Non-binders,2.2065,67.2365,101.3741787,29.54,231.295,0,3,0,3,17,34,0,0,3,1,0,2,0,0,2,1,0,0,0.5,10.1610514,6.277269211,4.797332326,3.832292768,3.184709298,6.277269211,4.797332326,3.832292768,3.184709298,-1.51,10.63184337,4.05837911,1.525799401
Row6567,Non-binders,2.9763,53.3124,81.14347807,17.07,214.336,0,3,0,4,12,18,0,0,2,2,0,0,2,0,0,0,0,0,0,8.54658452,6.374539201,5.22716639,4.447330227,3.744116497,3.339091204,2.186833241,1.418293379,0.851024145,-0.45,8.162053777,3.512879127,1.503284059
Row6568,Non-binders,0.0983,51.7851,79.43420146,58.36,185.271,2,3,1,4,13,32,1,1,1,0,1,1,0,1,1,0,0,0,0.888888889,8.252803111,4.965756272,3.770904254,2.570586468,1.754443252,4.965756272,3.770904254,2.570586468,1.754443252,-0.61,10.47071025,5.191317362,3.32089959
Row6569,Non-binders,3.4821,61.6547,92.05424244,25.17,207.317,1,2,0,2,15,36,0,0,2,1,1,1,1,0,0,0,1,1,0.692307692,9.374503617,6.207446704,4.502304981,3.250240853,2.318360698,6.207446704,4.502304981,3.250240853,2.318360698,-0.76,10.74771213,5.962126039,3.707759726
Row6570,Non-binders,0.3996,68.4175,103.3173737,87.45,249.27,2,5,0,6,18,33,0,0,2,1,1,1,1,0,0,0,1,1,0.416666667,10.14126503,5.760095299,4.30284741,2.768528278,1.726421989,5.760095299,4.30284741,2.768528278,1.726421989,-2.11,12.34963135,4.637131331,2.26933725
Row6571,Non-binders,1.23192,54.3487,83.69163651,32.34,190.246,1,2,1,3,14,28,0,0,2,1,1,1,0,1,1,1,0,0,0.363636364,8.286183306,4.838660461,3.692133538,2.38563409,1.55712061,4.838660461,3.692133538,2.38563409,1.55712061,-1.35,9.214612433,3.798984036,2.115867331
Row6572,Non-binders,1.28152,60.3927,95.27490796,84.67,228.211,1,5,0,6,17,25,0,0,3,3,0,0,2,0,0,1,0,0,0.090909091,8.967538444,5.015086748,3.713525478,2.514308621,1.675195688,5.015086748,3.713525478,2.514308621,1.675195688,-2.5,9.70661157,3.514160766,1.5
Row6573,Non-binders,1.89122,62.7795,99.72482046,47.78,237.69,0,4,0,5,16,28,0,0,2,2,0,0,1,0,0,1,0,0,0.181818182,9.645842345,4.678068066,3.382262578,2.145725429,1.29225115,4.678068066,3.382262578,2.145725429,1.29225115,-1.68,12.3898324,5.416408318,2.902996213
Row6574,Non-binders,0.6128,47.8852,78.25390628,55.48,183.251,2,3,0,3,13,30,2,2,4,0,4,4,0,2,2,0,2,2,1,7.830153381,5.230407887,5.292212862,3.964354206,3.904452004,5.230407887,5.292212862,3.964354206,3.904452004,-0.12,8.209994797,2.271817702,1.072671426
Row6575,Non-binders,2.341,47.8833,74.593037,50.44,176.171,1,3,0,3,13,21,0,0,2,2,0,0,1,0,0,1,0,0,0.1,7.073111253,3.901363374,2.888965656,1.846873202,1.204253942,3.901363374,2.888965656,1.846873202,1.204253942,-1.77,7.857386378,2.622440833,1.284035067
Row6576,Non-binders,0.7597,65.3957,98.04120192,58.22,231.255,1,4,0,5,17,30,0,0,3,2,1,1,1,1,1,1,0,0,0.333333333,9.348751973,5.662100609,4.006103995,2.910982404,1.998988188,5.662100609,4.006103995,2.910982404,1.998988188,-1.88,10.28522185,4.1778011,1.890859588
Row6577,Non-binders,1.9835,68.5837,100.6618453,50.68,243.291,1,4,0,5,17,26,0,0,4,3,0,1,2,0,1,1,0,0,0.166666667,9.751034992,6.470527211,5.155892201,4.078652356,3.253768485,5.484928651,4.093820404,3.122081505,2.311460951,-1.75,9.297663727,3.134799123,1.143180527
Row6578,Non-binders,2.70569,68.3827,104.5578697,42.84,247.323,1,4,0,5,17,30,0,0,2,2,0,0,1,0,0,1,0,0,0.166666667,10.11284231,5.646560247,3.871586059,2.557351468,1.623909447,5.238311956,3.484887728,2.245677837,1.425637672,-1.88,11.60088468,5.448971534,2.820074399
Row6579,Non-binders,2.499,60.11,99.94096969,56.51,236.267,0,4,0,4,17,33,1,1,2,1,1,1,1,1,1,0,0,0,0.538461538,10.44239424,5.570593172,5.476579995,3.34514084,2.273028509,5.570593172,5.476579995,3.34514084,2.273028509,-1.58,11.89237483,3.454103853,1.588549988
Row6580,Non-binders,1.9965,57.8261,91.46456989,55.12,231.082,2,2,1,5,14,22,0,0,1,1,0,0,0,0,0,1,0,0,0,8.640136744,4.525410173,3.351392467,2.081446772,1.321736958,3.769481227,2.50775656,1.519022834,0.85024895,-1.03,11.047101,5.002000386,3.030137125
Row6581,Non-binders,1.4044,65.9998,97.3037164,79.51,226.239,3,3,2,5,17,27,0,0,3,2,0,1,0,0,1,2,0,0,0,8.89691377,5.178046747,3.75548516,2.674182749,2.008451546,5.178046747,3.75548516,2.674182749,2.008451546,-2.56,9.650773083,3.482071033,1.482944959
Row6582,Non-binders,2.11342,61.549,92.65194565,39.44,214.22,0,3,0,3,16,26,0,0,2,2,0,0,1,0,0,1,0,0,0.153846154,8.818602999,4.812784382,3.399212948,2.244993174,1.520028744,4.812784382,3.399212948,2.244993174,1.520028744,-2.21,10.31261981,4.113288544,1.91254326
Row6583,Non-binders,2.6955,61.1267,90.78944926,63.32,219.265,2,3,0,4,15,24,0,0,2,2,0,0,1,0,0,1,0,0,0,8.621658642,5.179184821,4.143531239,3.062811725,2.240761744,4.36268824,3.059754283,2.049518726,1.316935227,-1.81,9.733912005,3.744477633,1.84535989
Row6584,Non-binders,1.2299,61.2514,93.79242749,67.43,222.244,2,3,2,5,16,30,0,0,1,1,0,0,0,0,0,1,0,0,0.272727273,9.241252729,4.786075375,3.207959037,1.787285338,1.208151032,4.786075375,3.207959037,1.787285338,1.208151032,-1.88,12.19082153,5.869791676,3.702169014
Row6585,Non-binders,1.335,65.8138,92.16610393,66.2,218.285,3,2,0,5,15,25,0,0,2,2,0,0,1,0,0,1,0,0,0,8.713410351,4.826228931,3.463680182,2.090907815,1.418916221,4.41798064,3.023853777,1.999620722,1.366211593,-1.88,9.666509482,4.099552179,2.133580522
Row6586,Non-binders,3.6274,75.879,110.258769,12.47,245.366,0,2,0,2,18,41,0,0,2,1,1,1,0,1,1,1,0,0,0.5,11.10617426,6.938882819,4.897763493,3.421930845,2.459164473,6.938882819,4.897763493,3.421930845,2.459164473,-1.28,13.15872835,7.220188232,3.880995375
Row6587,Non-binders,1.0345,53.655,82.94042094,39.82,242.076,0,4,0,5,13,21,0,0,2,2,0,0,2,0,0,0,0,0,0.25,8.868550627,4.572790125,3.812551926,2.500461629,1.664468605,3.779791855,2.896876397,2.066791474,1.345257891,-1.1,8.496118022,2.697681877,1.109169975
Row6588,Non-binders,3.3103,72.171,105.6930015,39.44,244.29,0,3,0,3,18,34,0,0,2,2,0,0,1,0,0,1,0,0,0.266666667,10.818603,5.846588892,4.404757145,2.783950458,1.862792254,5.846588892,4.404757145,2.783950458,1.862792254,-2.03,12.42753034,5.084854666,2.450157191
Row6589,Non-binders,2.1669,59.5924,90.9424438,57.78,221.647,2,3,0,5,15,23,0,0,2,2,0,0,1,0,0,1,0,0,0,8.45345692,4.696252215,3.351023683,2.03008413,1.229591773,4.318287742,2.914587903,1.778107815,1.103603615,-1.81,9.733912005,4.144898778,2.570617556
Row6590,Non-binders,4.1482,64.455,97.48740533,26.03,229.666,0,2,0,3,16,24,0,0,3,3,0,0,1,0,0,2,0,0,0,9.108157459,5.32112607,3.933525859,2.60545025,1.771127795,4.943161597,3.497090078,2.370353147,1.60478424,-1.8,9.427709191,3.650208086,1.572123603
Row6591,Non-binders,3.2131,65.0598,97.27470153,50.44,226.231,1,2,0,3,17,27,0,0,3,3,0,0,1,0,0,2,0,0,0.071428571,9.012268842,5.351373136,3.991290459,2.881735932,2.167490351,5.351373136,3.991290459,2.881735932,2.167490351,-2.29,9.902268146,3.627296569,1.560421831
Row6592,Non-binders,1.1643,71.048,107.5905491,52.39,246.314,0,5,0,5,18,36,0,0,2,1,1,1,1,1,1,0,0,0,0.538461538,11.10288007,6.04961725,4.587020737,3.01183659,2.10376054,6.04961725,4.587020737,3.01183659,2.10376054,-1.8,12.65159546,5.233467659,2.386296825
Row6593,Non-binders,1.45594,63.0814,98.85780629,79.77,235.312,1,4,1,5,16,29,0,0,1,1,0,0,1,0,0,0,0,0,0.363636364,10.3118774,5.745570903,4.458206136,3.423974116,2.110462429,4.759972343,3.494157536,2.426270501,1.28693044,-1.54,12.52915629,4.991946081,2.52447154
Row6594,Non-binders,3.14578,64.163,94.5059483,36.68,206.248,0,2,0,2,16,26,0,0,2,2,0,0,1,0,0,1,0,0,0,8.667929883,4.972055385,3.322200103,2.200663484,1.425883389,4.972055385,3.322200103,2.200663484,1.425883389,-2.4,10.12917996,4.900728408,2.340160873
Row6595,Non-binders,1.15572,58.6577,92.88901492,54.88,223.301,1,4,1,5,15,28,0,0,2,1,1,1,1,0,0,0,1,1,0.5,9.380791504,5.942274842,4.553557644,2.908955919,1.81000804,4.956676282,3.611059003,2.047534416,1.122545809,-1.1,10.41889555,4.612936542,3.508731485
Row6596,Non-binders,3.33294,63.0737,87.95342481,28.68,196.253,1,1,0,2,15,27,0,0,3,3,0,0,2,0,0,1,0,0,0.153846154,8.833964941,5.097831091,3.933211413,3.044745319,2.143844202,5.097831091,3.933211413,3.044745319,2.143844202,-1.83,8.476094106,2.828426235,1.078058992
Row6597,Non-binders,1.79732,63.2481,99.69433615,64.35,242.706,2,3,1,5,16,31,0,0,1,1,0,0,0,0,0,1,0,0,0.363636364,9.88111142,5.394132531,3.865783716,2.338805133,1.488442009,5.016168058,3.429347935,2.10370803,1.261784512,-1.26,12.80784261,6.350185553,4.082142093
Row6598,Non-binders,1.39302,63.7807,96.76051945,63.05,226.239,1,4,0,5,17,27,0,0,3,3,0,0,2,0,0,1,0,0,0.083333333,9.213990692,5.256108963,3.799879297,2.569160689,1.679624856,5.256108963,3.799879297,2.569160689,1.679624856,-2.43,9.771792363,3.551731198,1.611921482
Row6599,Non-binders,1.66534,63.3295,95.59289636,63.24,241.312,1,3,1,5,16,31,0,0,1,1,0,0,0,0,0,1,0,0,0.363636364,10.60419028,6.695941991,5.901156785,3.32739598,2.292766899,4.804530453,3.88542121,2.23538902,1.511061158,-1.36,12.70830601,4.251632059,2.820795665
Row6600,Non-binders,1.3238,46.2214,73.91525621,75.35,186.598,3,3,0,5,12,19,0,0,1,1,0,0,0,0,0,1,0,0,0,6.798756382,3.521386659,2.551315726,1.693023868,0.97733398,3.143422186,2.144115599,1.363435647,0.778951878,-1.26,8.83310987,3.424418662,1.663742547
Row6601,Non-binders,4.5864,69.839,104.5246843,21.59,243.693,0,2,0,3,17,27,0,0,3,2,0,1,0,0,1,2,0,0,0.071428571,10.03080719,5.737792736,4.343917505,2.941002767,2.044454703,5.359828263,3.907481724,2.705905665,1.878111147,-1.8,10.36008653,3.896145125,1.806990185
Row6602,Non-binders,0.8286,67.4197,100.0772542,56.03,237.303,1,5,0,5,17,36,0,0,2,1,1,1,1,0,0,0,1,1,0.666666667,10.40115822,6.129624657,4.747695254,3.483168061,2.327470098,6.129624657,4.747695254,3.483168061,2.327470098,-1.52,11.95070883,4.772568397,2.427547895
